"Index", "Year", "Percent"
1, 1990, 7.9
2, 1991, 8.1
3, 1992, 8.3
4, 1993, 8.4
5, 1994, 8.5
6, 1995, 8.7
7, 1996, 8.9
8, 1997, 9.0
9, 1998, 9.1
10, 1999, 9.2
11, 2000, 9.1
12, 2001, 9.0
13, 2002, 8.9
14, 2003, 8.8
15, 2004, 8.7
16, 2005, 8.5
17, 2006, 8.4
18, 2007, 8.3
19, 2008, 8.1
20, 2009, 8.0
21, 2010, 7.8
22, 2011, 7.6
23, 2012, 7.5
24, 2013, 7.4
25, 2014, 7.3
26, 2015, 7.2
27, 2016, 7.1
28, 2017, 7.0
29, 2018, 7.1
30, 2019, 7.2
31, 2020, 7.4
32, 2021, 7.5
