"Index", "Year", "Percent"
1, 1990, 6.7
2, 1991, 6.7
3, 1992, 6.7
4, 1993, 6.7
5, 1994, 6.6
6, 1995, 6.5
7, 1996, 6.5
8, 1997, 6.5
9, 1998, 6.5
10, 1999, 6.5
11, 2000, 6.5
12, 2001, 6.5
13, 2002, 6.4
14, 2003, 6.4
15, 2004, 6.4
16, 2005, 6.4
17, 2006, 6.4
18, 2007, 6.4
19, 2008, 6.4
20, 2009, 6.4
21, 2010, 6.4
22, 2011, 6.4
23, 2012, 6.5
24, 2013, 6.5
25, 2014, 6.5
26, 2015, 6.5
27, 2016, 6.5
28, 2017, 6.5
29, 2018, 6.5
30, 2019, 6.5
31, 2020, 6.6
32, 2021, 6.5
