"Index", "Year", "Percent"
1, 1990, 4.9
2, 1991, 4.9
3, 1992, 5.0
4, 1993, 5.0
5, 1994, 5.1
6, 1995, 5.1
7, 1996, 5.2
8, 1997, 5.2
9, 1998, 5.3
10, 1999, 5.3
11, 2000, 5.4
12, 2001, 5.4
13, 2002, 5.5
14, 2003, 5.5
15, 2004, 5.6
16, 2005, 5.6
17, 2006, 5.7
18, 2007, 5.7
19, 2008, 5.8
20, 2009, 5.8
21, 2010, 5.9
22, 2011, 5.9
23, 2012, 6.0
24, 2013, 6.0
25, 2014, 6.0
26, 2015, 6.1
27, 2016, 6.1
28, 2017, 6.1
29, 2018, 6.1
30, 2019, 6.1
31, 2020, 6.1
32, 2021, 6.1
