"Index", "Year", "Percent"
1, 1990, 7.2
2, 1991, 7.2
3, 1992, 7.1
4, 1993, 7.0
5, 1994, 6.9
6, 1995, 6.8
7, 1996, 6.8
8, 1997, 6.7
9, 1998, 6.6
10, 1999, 6.6
11, 2000, 6.5
12, 2001, 6.4
13, 2002, 6.4
14, 2003, 6.3
15, 2004, 6.3
16, 2005, 6.2
17, 2006, 6.2
18, 2007, 6.2
19, 2008, 6.2
20, 2009, 6.1
21, 2010, 6.1
22, 2011, 6.1
23, 2012, 6.1
24, 2013, 6.1
25, 2014, 6.2
26, 2015, 6.2
27, 2016, 6.1
28, 2017, 6.1
29, 2018, 6.1
30, 2019, 6.1
31, 2020, 6.1
32, 2021, 6.1
