"Index", "Year", "Percent"
1, 1990, 8.5
2, 1991, 8.3
3, 1992, 8.0
4, 1993, 7.9
5, 1994, 7.7
6, 1995, 7.5
7, 1996, 7.4
8, 1997, 7.4
9, 1998, 7.3
10, 1999, 7.2
11, 2000, 7.1
12, 2001, 7.0
13, 2002, 6.9
14, 2003, 6.8
15, 2004, 6.7
16, 2005, 6.6
17, 2006, 6.4
18, 2007, 6.3
19, 2008, 6.3
20, 2009, 6.2
21, 2010, 6.2
22, 2011, 6.3
23, 2012, 6.4
24, 2013, 6.5
25, 2014, 6.6
26, 2015, 6.8
27, 2016, 7.0
28, 2017, 7.2
29, 2018, 7.4
30, 2019, 7.6
31, 2020, 7.8
32, 2021, 8.0
