"Index", "Year", "Percent"
1, 1990, 6.1
2, 1991, 6.1
3, 1992, 6.0
4, 1993, 5.9
5, 1994, 5.9
6, 1995, 5.8
7, 1996, 5.8
8, 1997, 5.7
9, 1998, 5.6
10, 1999, 5.6
11, 2000, 5.5
12, 2001, 5.5
13, 2002, 5.4
14, 2003, 5.4
15, 2004, 5.3
16, 2005, 5.3
17, 2006, 5.2
18, 2007, 5.2
19, 2008, 5.1
20, 2009, 5.1
21, 2010, 5.0
22, 2011, 5.0
23, 2012, 4.9
24, 2013, 4.9
25, 2014, 4.9
26, 2015, 4.9
27, 2016, 5.0
28, 2017, 5.0
29, 2018, 5.1
30, 2019, 5.2
31, 2020, 5.2
32, 2021, 5.2
