"Index", "Year", "Percent"
1, 1990, 5.8
2, 1991, 5.7
3, 1992, 5.6
4, 1993, 5.5
5, 1994, 5.5
6, 1995, 5.5
7, 1996, 5.4
8, 1997, 5.4
9, 1998, 5.4
10, 1999, 5.3
11, 2000, 5.3
12, 2001, 5.3
13, 2002, 5.2
14, 2003, 5.2
15, 2004, 5.1
16, 2005, 5.1
17, 2006, 5.1
18, 2007, 5.0
19, 2008, 5.0
20, 2009, 5.0
21, 2010, 5.0
22, 2011, 5.0
23, 2012, 5.0
24, 2013, 5.0
25, 2014, 5.0
26, 2015, 5.0
27, 2016, 5.0
28, 2017, 5.0
29, 2018, 5.0
30, 2019, 5.0
31, 2020, 5.0
32, 2021, 5.0
