"Index", "Year", "Percent"
1, 1990, 7.0
2, 1991, 7.1
3, 1992, 7.2
4, 1993, 7.3
5, 1994, 7.3
6, 1995, 7.3
7, 1996, 7.3
8, 1997, 7.3
9, 1998, 7.4
10, 1999, 7.4
11, 2000, 7.4
12, 2001, 7.4
13, 2002, 7.4
14, 2003, 7.4
15, 2004, 7.3
16, 2005, 7.3
17, 2006, 7.2
18, 2007, 7.2
19, 2008, 7.1
20, 2009, 7.1
21, 2010, 7.1
22, 2011, 7.1
23, 2012, 7.2
24, 2013, 7.2
25, 2014, 7.2
26, 2015, 7.2
27, 2016, 7.2
28, 2017, 7.2
29, 2018, 7.2
30, 2019, 7.1
31, 2020, 7.1
32, 2021, 7.2
