"Index", "Year", "Percent"
1, 1990, 8.1
2, 1991, 8.1
3, 1992, 8.1
4, 1993, 8.2
5, 1994, 8.2
6, 1995, 8.1
7, 1996, 8.2
8, 1997, 8.3
9, 1998, 8.3
10, 1999, 8.2
11, 2000, 8.3
12, 2001, 8.2
13, 2002, 8.2
14, 2003, 8.3
15, 2004, 8.3
16, 2005, 8.2
17, 2006, 8.3
18, 2007, 8.3
19, 2008, 8.3
20, 2009, 8.3
21, 2010, 8.3
22, 2011, 8.3
23, 2012, 8.3
24, 2013, 8.3
25, 2014, 8.3
26, 2015, 8.3
27, 2016, 8.2
28, 2017, 8.3
29, 2018, 8.3
30, 2019, 8.3
31, 2020, 8.3
32, 2021, 8.3
