"Index", "Year", "Percent"
1, 1990, 7.3
2, 1991, 7.3
3, 1992, 7.3
4, 1993, 7.2
5, 1994, 7.2
6, 1995, 7.1
7, 1996, 7.1
8, 1997, 7.1
9, 1998, 7.1
10, 1999, 7.2
11, 2000, 7.2
12, 2001, 7.3
13, 2002, 7.3
14, 2003, 7.3
15, 2004, 7.3
16, 2005, 7.3
17, 2006, 7.3
18, 2007, 7.3
19, 2008, 7.3
20, 2009, 7.3
21, 2010, 7.3
22, 2011, 7.2
23, 2012, 7.2
24, 2013, 7.1
25, 2014, 7.1
26, 2015, 7.1
27, 2016, 7.2
28, 2017, 7.3
29, 2018, 7.4
30, 2019, 7.4
31, 2020, 7.4
32, 2021, 7.4
