"Index", "Year", "Percent"
1, 1990, 8.6
2, 1991, 8.4
3, 1992, 8.3
4, 1993, 8.2
5, 1994, 8.0
6, 1995, 7.9
7, 1996, 8.0
8, 1997, 8.1
9, 1998, 8.1
10, 1999, 8.1
11, 2000, 8.0
12, 2001, 7.9
13, 2002, 7.8
14, 2003, 7.8
15, 2004, 7.7
16, 2005, 7.6
17, 2006, 7.6
18, 2007, 7.5
19, 2008, 7.5
20, 2009, 7.5
21, 2010, 7.4
22, 2011, 7.3
23, 2012, 7.2
24, 2013, 7.2
25, 2014, 7.1
26, 2015, 7.1
27, 2016, 7.1
28, 2017, 7.0
29, 2018, 7.0
30, 2019, 6.9
31, 2020, 6.8
32, 2021, 6.8
