"Index", "Year", "Percent"
1, 1990, 6.1
2, 1991, 6.1
3, 1992, 6.1
4, 1993, 6.1
5, 1994, 6.1
6, 1995, 6.1
7, 1996, 6.1
8, 1997, 6.0
9, 1998, 6.0
10, 1999, 6.0
11, 2000, 6.0
12, 2001, 6.0
13, 2002, 5.9
14, 2003, 5.9
15, 2004, 5.9
16, 2005, 5.8
17, 2006, 5.7
18, 2007, 5.6
19, 2008, 5.5
20, 2009, 5.4
21, 2010, 5.4
22, 2011, 5.4
23, 2012, 5.4
24, 2013, 5.3
25, 2014, 5.3
26, 2015, 5.3
27, 2016, 5.3
28, 2017, 5.3
29, 2018, 5.3
30, 2019, 5.3
31, 2020, 5.3
32, 2021, 5.3
