"Index", "Year", "Percent"
1, 1990, 9.4
2, 1991, 9.5
3, 1992, 9.6
4, 1993, 9.5
5, 1994, 9.5
6, 1995, 9.5
7, 1996, 9.4
8, 1997, 9.4
9, 1998, 9.5
10, 1999, 9.5
11, 2000, 9.5
12, 2001, 9.5
13, 2002, 9.5
14, 2003, 9.4
15, 2004, 9.4
16, 2005, 9.3
17, 2006, 9.2
18, 2007, 9.1
19, 2008, 9.0
20, 2009, 9.0
21, 2010, 8.9
22, 2011, 8.8
23, 2012, 8.7
24, 2013, 8.6
25, 2014, 8.6
26, 2015, 8.5
27, 2016, 8.4
28, 2017, 8.3
29, 2018, 8.2
30, 2019, 8.1
31, 2020, 8.0
32, 2021, 7.9
