"Index", "Year", "Percent"
1, 1990, 7.1
2, 1991, 7.1
3, 1992, 7.2
4, 1993, 7.3
5, 1994, 7.4
6, 1995, 7.4
7, 1996, 7.5
8, 1997, 7.5
9, 1998, 7.6
10, 1999, 7.6
11, 2000, 7.6
12, 2001, 7.7
13, 2002, 7.8
14, 2003, 7.8
15, 2004, 7.9
16, 2005, 7.9
17, 2006, 7.9
18, 2007, 8.0
19, 2008, 8.0
20, 2009, 8.1
21, 2010, 8.1
22, 2011, 8.1
23, 2012, 8.1
24, 2013, 8.1
25, 2014, 8.2
26, 2015, 8.2
27, 2016, 8.2
28, 2017, 8.2
29, 2018, 8.3
30, 2019, 8.3
31, 2020, 8.4
32, 2021, 8.4
