"Index", "Year", "Percent"
1, 1990, 7.6
2, 1991, 7.6
3, 1992, 7.6
4, 1993, 7.7
5, 1994, 7.8
6, 1995, 7.8
7, 1996, 7.9
8, 1997, 8.0
9, 1998, 8.0
10, 1999, 8.0
11, 2000, 8.0
12, 2001, 8.0
13, 2002, 8.0
14, 2003, 8.0
15, 2004, 8.0
16, 2005, 8.0
17, 2006, 8.0
18, 2007, 8.0
19, 2008, 8.0
20, 2009, 8.0
21, 2010, 8.0
22, 2011, 8.0
23, 2012, 7.9
24, 2013, 7.8
25, 2014, 7.8
26, 2015, 7.8
27, 2016, 7.8
28, 2017, 7.8
29, 2018, 7.8
30, 2019, 7.8
31, 2020, 7.8
32, 2021, 7.8
