"Index", "Year", "Percent"
1, 1990, 9.3
2, 1991, 9.3
3, 1992, 9.3
4, 1993, 9.3
5, 1994, 9.2
6, 1995, 9.1
7, 1996, 9.0
8, 1997, 8.9
9, 1998, 8.8
10, 1999, 8.7
11, 2000, 8.6
12, 2001, 8.5
13, 2002, 8.5
14, 2003, 8.5
15, 2004, 8.4
16, 2005, 8.4
17, 2006, 8.4
18, 2007, 8.4
19, 2008, 8.4
20, 2009, 8.4
21, 2010, 8.4
22, 2011, 8.4
23, 2012, 8.4
24, 2013, 8.4
25, 2014, 8.4
26, 2015, 8.4
27, 2016, 8.4
28, 2017, 8.4
29, 2018, 8.4
30, 2019, 8.4
31, 2020, 8.4
32, 2021, 8.4
