"Index", "Year", "Percent"
1, 1990, 6.4
2, 1991, 6.4
3, 1992, 6.3
4, 1993, 6.3
5, 1994, 6.2
6, 1995, 6.2
7, 1996, 6.1
8, 1997, 6.1
9, 1998, 6.1
10, 1999, 6.0
11, 2000, 6.0
12, 2001, 6.0
13, 2002, 6.1
14, 2003, 6.2
15, 2004, 6.3
16, 2005, 6.3
17, 2006, 6.4
18, 2007, 6.4
19, 2008, 6.4
20, 2009, 6.5
21, 2010, 6.5
22, 2011, 6.5
23, 2012, 6.5
24, 2013, 6.5
25, 2014, 6.5
26, 2015, 6.5
27, 2016, 6.5
28, 2017, 6.5
29, 2018, 6.5
30, 2019, 6.5
31, 2020, 6.5
32, 2021, 6.5
