"Index", "Year", "Percent"
1, 1990, 7.4
2, 1991, 7.3
3, 1992, 7.3
4, 1993, 7.3
5, 1994, 7.2
6, 1995, 7.2
7, 1996, 7.1
8, 1997, 7.0
9, 1998, 7.0
10, 1999, 7.0
11, 2000, 7.0
12, 2001, 7.0
13, 2002, 6.9
14, 2003, 6.9
15, 2004, 6.8
16, 2005, 6.7
17, 2006, 6.7
18, 2007, 6.6
19, 2008, 6.6
20, 2009, 6.6
21, 2010, 6.5
22, 2011, 6.5
23, 2012, 6.4
24, 2013, 6.4
25, 2014, 6.3
26, 2015, 6.3
27, 2016, 6.3
28, 2017, 6.3
29, 2018, 6.3
30, 2019, 6.3
31, 2020, 6.3
32, 2021, 6.3
