"Index", "Year", "Percent"
1, 1990, 6.8
2, 1991, 6.8
3, 1992, 6.9
4, 1993, 6.9
5, 1994, 7.0
6, 1995, 7.0
7, 1996, 7.1
8, 1997, 7.2
9, 1998, 7.3
10, 1999, 7.4
11, 2000, 7.4
12, 2001, 7.3
13, 2002, 7.2
14, 2003, 7.1
15, 2004, 7.0
16, 2005, 7.0
17, 2006, 6.9
18, 2007, 6.9
19, 2008, 6.9
20, 2009, 6.9
21, 2010, 7.0
22, 2011, 7.0
23, 2012, 7.1
24, 2013, 7.1
25, 2014, 7.0
26, 2015, 7.0
27, 2016, 7.0
28, 2017, 7.0
29, 2018, 6.9
30, 2019, 6.9
31, 2020, 6.9
32, 2021, 6.9
