"Index", "Year", "Percent"
1, 1990, 11.0
2, 1991, 11.0
3, 1992, 11.0
4, 1993, 11.0
5, 1994, 11.0
6, 1995, 11.0
7, 1996, 11.1
8, 1997, 11.1
9, 1998, 11.2
10, 1999, 11.2
11, 2000, 11.3
12, 2001, 11.3
13, 2002, 11.4
14, 2003, 11.4
15, 2004, 11.5
16, 2005, 11.5
17, 2006, 11.5
18, 2007, 11.5
19, 2008, 11.5
20, 2009, 11.4
21, 2010, 11.3
22, 2011, 11.2
23, 2012, 11.1
24, 2013, 11.0
25, 2014, 11.0
26, 2015, 11.0
27, 2016, 11.0
28, 2017, 11.0
29, 2018, 11.0
30, 2019, 11.0
31, 2020, 11.0
32, 2021, 11.0
