"Index", "Year", "Percent"
1, 1990, 7.0
2, 1991, 6.9
3, 1992, 6.8
4, 1993, 6.7
5, 1994, 6.7
6, 1995, 6.6
7, 1996, 6.5
8, 1997, 6.5
9, 1998, 6.4
10, 1999, 6.3
11, 2000, 6.3
12, 2001, 6.2
13, 2002, 6.2
14, 2003, 6.1
15, 2004, 6.1
16, 2005, 6.0
17, 2006, 6.0
18, 2007, 6.0
19, 2008, 6.0
20, 2009, 6.0
21, 2010, 5.8
22, 2011, 5.8
23, 2012, 5.8
24, 2013, 5.9
25, 2014, 5.9
26, 2015, 5.9
27, 2016, 5.9
28, 2017, 6.0
29, 2018, 6.0
30, 2019, 6.1
31, 2020, 6.0
32, 2021, 6.0
