"Index", "Year", "Percent"
1, 1990, 7.9
2, 1991, 8.0
3, 1992, 8.1
4, 1993, 8.2
5, 1994, 8.2
6, 1995, 8.2
7, 1996, 8.2
8, 1997, 8.1
9, 1998, 8.1
10, 1999, 8.2
11, 2000, 8.2
12, 2001, 8.2
13, 2002, 8.1
14, 2003, 8.0
15, 2004, 7.9
16, 2005, 7.9
17, 2006, 7.8
18, 2007, 7.8
19, 2008, 7.7
20, 2009, 7.6
21, 2010, 7.5
22, 2011, 7.4
23, 2012, 7.4
24, 2013, 7.3
25, 2014, 7.3
26, 2015, 7.2
27, 2016, 7.2
28, 2017, 7.1
29, 2018, 7.1
30, 2019, 7.0
31, 2020, 7.0
32, 2021, 7.0
